Date,Julian,Hour,Station,Standard,ZipCodes,Scope,HlyAirTmp (F),HlyDewPnt (F),HlyEto (in),HlyNetRad (Ly/day),HlyAsceEto (in),HlyAsceEtr (in),HlyPrecip (in),HlyRelHum (%),HlyResWind (MPH),HlySoilTmp (F),HlySolRad (Ly/day),HlyVapPres (mBars),HlyWindDir (°),HlyWindSpd (MPH)
2020-12-22,357,2400,6,english,"95618, 95617, 95616",hourly,50.9,24.7,0,-95,0,,0,36,10.1,46.9,0,4.5,340,10.4
2020-12-23,358,0100,6,english,"95618, 95617, 95616",hourly,49.1,25.3,0,-96,0,,0,39,8.2,46.8,0,4.6,345,8.4
2020-12-23,358,0200,6,english,"95618, 95617, 95616",hourly,47.1,26,0,-94,0,,0,43,6.7,46.7,0,4.8,356,7.1
2020-12-23,358,0300,6,english,"95618, 95617, 95616",hourly,46.1,26.4,0,-93,0,,0,46,9,46.5,0,4.9,357,9.2
2020-12-23,358,0400,6,english,"95618, 95617, 95616",hourly,44.2,27.2,0,-91,0,,0,51,7.5,46.3,0,5,10,7.9
2020-12-23,358,0500,6,english,"95618, 95617, 95616",hourly,41.5,28.2,0,-89,0,,0,59,6.2,46.2,0,5.2,23,6.3
2020-12-23,358,0600,6,english,"95618, 95617, 95616",hourly,40.1,28.2,0,-88,0,,0,62,5.9,46,0,5.2,28,6.1
2020-12-23,358,0700,6,english,"95618, 95617, 95616",hourly,36.6,29.6,0,-84,0,,0,76,4.2,45.9,0,5.6,44,4.3
2020-12-23,358,0800,6,english,"95618, 95617, 95616",hourly,31.7,30.2,0,-44,0,,0,94,2.2,45.7,59,5.7,141,2.6
2020-12-23,358,0900,6,english,"95618, 95617, 95616",hourly,34,31.7,0,78,0,,0,91,2.9,45.4,299,6,132,3.2
2020-12-23,358,1000,6,english,"95618, 95617, 95616",hourly,37.4,34.5,0,259,0,,0,89,2.8,45.4,610,6.8,141,3.2
2020-12-23,358,1100,6,english,"95618, 95617, 95616",hourly,43.7,31.8,0.01,400,0.01,,0,63,5.4,45.8,837,6.1,34,5.7
2020-12-23,358,1200,6,english,"95618, 95617, 95616",hourly,47.1,32,0.01,480,0.01,,0,55,7.6,46.3,956,6.1,46,7.9
2020-12-23,358,1300,6,english,"95618, 95617, 95616",hourly,50.1,34.1,0.01,481,0.01,,0,54,5.4,46.9,951,6.7,100,5.9
2020-12-23,358,1400,6,english,"95618, 95617, 95616",hourly,51.3,37.4,0.01,408,0.01,,0,59,6.3,47.4,833,7.6,118,6.5
2020-12-23,358,1500,6,english,"95618, 95617, 95616",hourly,50.6,38.6,0.01,268,0.01,,0,63,6,47.8,611,7.9,139,6.4
2020-12-23,358,1600,6,english,"95618, 95617, 95616",hourly,50.3,37.9,0,100,0,,0,62,5.8,48,333,7.7,129,6.1
2020-12-23,358,1700,6,english,"95618, 95617, 95616",hourly,48.7,38.8,0,-42,0,,0,68,4.1,48,60,8,139,4.2
2020-12-23,358,1800,6,english,"95618, 95617, 95616",hourly,45.2,40.5,0,-76,0,,0,83,2.9,47.8,0,8.5,150,3.3
2020-12-23,358,1900,6,english,"95618, 95617, 95616",hourly,42.5,40,0,-75,0,,0,91,2.1,47.4,0,8.4,190,2.4
2020-12-23,358,2000,6,english,"95618, 95617, 95616",hourly,39.9,39,0,-74,0,,0,97,0.8,47.1,0,8.1,73,1.3
2020-12-23,358,2100,6,english,"95618, 95617, 95616",hourly,38.8,38.6,0,-74,0,,0,99,0.4,46.7,0,8,119,1.1
2020-12-23,358,2200,6,english,"95618, 95617, 95616",hourly,39.2,39.1,0,-74,0,,0,100,1.1,46.4,0,8.1,145,1.3
2020-12-23,358,2300,6,english,"95618, 95617, 95616",hourly,37.6,37.5,0,-74,0,,0,100,1,46.1,0,7.6,197,2.1
2020-12-23,358,2400,6,english,"95618, 95617, 95616",hourly,36.5,36.4,0,-75,0,,0,100,1.1,45.8,0,7.3,192,2
2020-12-24,359,0100,6,english,"95618, 95617, 95616",hourly,37.4,37.3,0,-36,0,,0,100,3.4,45.7,0,7.6,161,3.5
2020-12-24,359,0200,6,english,"95618, 95617, 95616",hourly,37.4,37.3,0,-36,0,,0,100,1.5,45.7,0,7.6,142,1.9
2020-12-24,359,0300,6,english,"95618, 95617, 95616",hourly,37.2,37.1,0,-36,0,,0,100,1,45.8,0,7.5,19,1.8
2020-12-24,359,0400,6,english,"95618, 95617, 95616",hourly,36.8,36.7,0,-36,0,,0,100,2.2,45.8,0,7.4,330,2.6
2020-12-24,359,0500,6,english,"95618, 95617, 95616",hourly,36,36,0,-36,0,,0,100,3.2,45.9,0,7.2,322,3.4
2020-12-24,359,0600,6,english,"95618, 95617, 95616",hourly,35.5,35.5,0,-36,0,,0,100,3.6,45.9,0,7,4,3.7
2020-12-24,359,0700,6,english,"95618, 95617, 95616",hourly,35.7,35.6,0,-36,0,,0,100,3.8,45.8,0,7.1,6,3.9
2020-12-24,359,0800,6,english,"95618, 95617, 95616",hourly,36.2,36.1,0,-22,0,,0,100,3.4,45.7,22,7.2,11,3.6
2020-12-24,359,0900,6,english,"95618, 95617, 95616",hourly,36.3,36.2,0,56,0,,0,100,3.9,45.7,124,7.2,5,4.1
2020-12-24,359,1000,6,english,"95618, 95617, 95616",hourly,37.4,37.4,0,109,0,,0,100,2.3,45.7,299,7.6,359,2.7
2020-12-24,359,1100,6,english,"95618, 95617, 95616",hourly,40.1,40.1,0,258,0,,0,100,1.4,46,563,8.4,32,1.8
2020-12-24,359,1200,6,english,"95618, 95617, 95616",hourly,43.9,42.6,0,344,0,,0,95,2.4,46.5,694,9.3,354,3.1
2020-12-24,359,1300,6,english,"95618, 95617, 95616",hourly,49.4,38.7,0.01,448,0.01,,0,66,4.9,47.1,873,8,11,5.2
2020-12-24,359,1400,6,english,"95618, 95617, 95616",hourly,51,36.6,0,218,0.01,,0,58,4.6,47.5,501,7.4,35,5.1
2020-12-24,359,1500,6,english,"95618, 95617, 95616",hourly,51.1,39.8,0,213,0,,0,65,3.2,47.8,502,8.3,52,3.9
2020-12-24,359,1600,6,english,"95618, 95617, 95616",hourly,51.1,39.7,0,99,0,,0,65,4.4,48,328,8.3,49,4.6
2020-12-24,359,1700,6,english,"95618, 95617, 95616",hourly,49.5,40.6,0,-25,0,,0,71,2.9,48.1,82,8.6,51,3
2020-12-24,359,1800,6,english,"95618, 95617, 95616",hourly,45,40.2,0,-74,0,,0,83,0.7,47.8,0,8.5,192,2.7
2020-12-24,359,1900,6,english,"95618, 95617, 95616",hourly,42.2,39.3,0,-73,0,,0,90,1.7,47.4,0,8.2,148,2.6
2020-12-24,359,2000,6,english,"95618, 95617, 95616",hourly,41.6,39.8,0,-73,0,,0,94,0.6,47.1,0,8.3,206,2.8
2020-12-24,359,2100,6,english,"95618, 95617, 95616",hourly,42.6,41.3,0,-72,0,,0,95,0.8,46.9,0,8.8,221,1.8
2020-12-24,359,2200,6,english,"95618, 95617, 95616",hourly,43.4,42,0,-72,0,,0,95,0.2,46.9,0,9.1,144,1
2020-12-24,359,2300,6,english,"95618, 95617, 95616",hourly,43.8,42.3,0,-72,0,,0,94,0.8,46.9,0,9.2,50,1.2
2020-12-24,359,2400,6,english,"95618, 95617, 95616",hourly,44,42.2,0,-72,0,,0,93,1.9,46.9,0,9.1,335,2.2
2020-12-04,339,0100,6,english,"95618, 95617, 95616",hourly,40.4,30.9,0,-77,0,,0,69,2.2,48.7,0,5.9,211,2.2
2020-12-04,339,0200,6,english,"95618, 95617, 95616",hourly,39.9,30.1,0,-77,0,,0,68,1.7,48.5,0,5.7,211,1.7
2020-12-04,339,0300,6,english,"95618, 95617, 95616",hourly,39.3,29.1,0,-78,0,,0,66,1.7,48.2,0,5.4,211,1.7
2020-12-04,339,0400,6,english,"95618, 95617, 95616",hourly,41.3,29.8,0,-78,0,,0,63,2,48,0,5.6,211,2
2020-12-04,339,0500,6,english,"95618, 95617, 95616",hourly,40.3,29.9,0,-78,0,,0,66,3.2,47.8,0,5.6,211,3.2
2020-12-04,339,0600,6,english,"95618, 95617, 95616",hourly,41.2,30.6,0,-78,0,,0,66,4.3,47.6,0,5.8,211,4.3
2020-12-04,339,0700,6,english,"95618, 95617, 95616",hourly,41,30.4,0,-77,0,,0,66,2.9,47.5,1,5.7,211,2.9
2020-12-04,339,0800,6,english,"95618, 95617, 95616",hourly,40.7,29.5,0,-28,0,,0,64,3,47.4,80,5.5,211,3
2020-12-04,339,0900,6,english,"95618, 95617, 95616",hourly,46.5,31,0,103,0,,0,55,3,47.3,332,5.9,211,3
2020-12-04,339,1000,6,english,"95618, 95617, 95616",hourly,53.2,32.2,0.01,283,0.01,,0,45,5.5,47.5,638,6.2,212,5.5
2020-12-04,339,1100,6,english,"95618, 95617, 95616",hourly,56.8,31.9,0.01,418,0.01,,0,39,7.7,47.9,847,6.1,250,7.9
2020-12-04,339,1200,6,english,"95618, 95617, 95616",hourly,60.2,32.1,0.01,487,0.01,,0,35,6.7,48.4,949,6.1,268,7.2
2020-12-04,339,1300,6,english,"95618, 95617, 95616",hourly,62.9,31.7,0.01,478,0.01,,0,31,6,49,937,6,250,6
2020-12-04,339,1400,6,english,"95618, 95617, 95616",hourly,65,31.7,0.01,393,0.01,,0,29,4,49.6,809,6,249,4
2020-12-04,339,1500,6,english,"95618, 95617, 95616",hourly,66.1,31,0.01,249,0.01,,0,27,3.5,50.2,586,5.9,249,3.5
2020-12-04,339,1600,6,english,"95618, 95617, 95616",hourly,66.8,29.8,0,83,0,,0,25,2.1,50.5,305,5.6,249,2.1
2020-12-04,339,1700,6,english,"95618, 95617, 95616",hourly,63.9,30.6,0,-51,0,,0,28,1.7,50.6,61,5.8,249,1.7
2020-12-04,339,1800,6,english,"95618, 95617, 95616",hourly,56.3,30.8,0,-84,0,,0,38,1.2,50.4,0,5.8,249,1.2
2020-12-04,339,1900,6,english,"95618, 95617, 95616",hourly,51,31.8,0,-80,0,,0,48,1,50.1,0,6.1,249,1
2020-12-04,339,2000,6,english,"95618, 95617, 95616",hourly,47.9,31.9,0,-78,0,,0,54,1,49.7,0,6.1,249,1
2020-12-04,339,2100,6,english,"95618, 95617, 95616",hourly,45.4,31.6,0,-77,0,,0,58,1.3,49.4,0,6,249,1.3
2020-12-04,339,2200,6,english,"95618, 95617, 95616",hourly,43.1,30.9,0,-77,0,,0,62,1.6,49,0,5.8,248,1.6
2020-12-04,339,2300,6,english,"95618, 95617, 95616",hourly,40.8,29.9,0,-76,0,,0,65,1.8,48.7,0,5.6,248,1.8
2020-12-04,339,2400,6,english,"95618, 95617, 95616",hourly,39.7,29.7,0,-76,0,,0,67,1.8,48.5,0,5.6,248,1.8
2020-12-05,340,0100,6,english,"95618, 95617, 95616",hourly,37.5,28,0,-74,0,,0,68,1.2,48.3,0,5.2,248,1.2
2020-12-05,340,0200,6,english,"95618, 95617, 95616",hourly,37.4,28.5,0,-74,0,,0,70,1.2,48,0,5.3,248,1.2
2020-12-05,340,0300,6,english,"95618, 95617, 95616",hourly,36.5,28.3,0,-74,0,,0,72,1,47.8,0,5.3,247,1
2020-12-05,340,0400,6,english,"95618, 95617, 95616",hourly,36.4,29.4,0,-73,0,,0,75,1.6,47.6,0,5.5,247,1.6
2020-12-05,340,0500,6,english,"95618, 95617, 95616",hourly,34.6,26.8,0,-74,0,,0,73,2.5,47.3,0,4.9,247,2.5
2020-12-05,340,0600,6,english,"95618, 95617, 95616",hourly,34.2,29.4,0,-72,0,,0.05,82,3.1,47,0,5.5,242,3.1
2020-12-05,340,0700,6,english,"95618, 95617, 95616",hourly,33.8,31.1,0,-70,0,,0.06,90,1.8,46.6,0,5.9,233,1.8
2020-12-05,340,0800,6,english,"95618, 95617, 95616",hourly,33.1,29.7,0,-26,0,,0,87,2.1,46.3,71,5.6,216,2.1
2020-12-05,340,0900,6,english,"95618, 95617, 95616",hourly,38.6,33.7,0,98,0,,0,82,1.5,46.3,314,6.5,196,1.5
2020-12-05,340,1000,6,english,"95618, 95617, 95616",hourly,47.3,33.9,0.01,273,0.01,,0,60,4.5,46.5,613,6.6,237,4.7
2020-12-05,340,1100,6,english,"95618, 95617, 95616",hourly,52.1,36,0.01,412,0.01,,0,54,4,47,827,7.2,214,4.1
2020-12-05,340,1200,6,english,"95618, 95617, 95616",hourly,56.4,36.1,0.01,461,0.01,,0,46,4.9,47.8,893,7.2,199,4.9
2020-12-05,340,1300,6,english,"95618, 95617, 95616",hourly,59.5,36.5,0.01,465,0.01,,0,42,3.5,48.5,903,7.3,209,3.5
2020-12-05,340,1400,6,english,"95618, 95617, 95616",hourly,60.2,35.8,0,157,0.01,,0,40,4,49.2,390,7.1,210,4
2020-12-05,340,1500,6,english,"95618, 95617, 95616",hourly,60.2,36.3,0,72,0.01,,0,41,4.5,49.6,242,7.3,211,4.5
2020-12-05,340,1600,6,english,"95618, 95617, 95616",hourly,60.8,35.2,0,39,0,,0,38,2.4,49.8,173,7,208,2.5
2020-12-05,340,1700,6,english,"95618, 95617, 95616",hourly,57.2,35.3,0,-26,0,,0,44,2.1,49.9,35,7,231,2.1
2020-12-05,340,1800,6,english,"95618, 95617, 95616",hourly,53.5,35.4,0,-51,0,,0,50,2.4,49.8,0,7,232,2.4
2020-12-05,340,1900,6,english,"95618, 95617, 95616",hourly,52,35.9,0,-50,0,,0,54,3.2,49.5,0,7.1,230,3.2
2020-12-05,340,2000,6,english,"95618, 95617, 95616",hourly,51.3,36.5,0,-49,0,,0,57,4,49.3,0,7.3,225,4
2020-12-05,340,2100,6,english,"95618, 95617, 95616",hourly,49.3,36.9,0,-49,0,,0,62,5.2,49,0,7.4,223,5.2
2020-12-05,340,2200,6,english,"95618, 95617, 95616",hourly,46.6,36.7,0,-48,0,,0,68,3.3,48.8,0,7.4,223,3.3
2020-12-05,340,2300,6,english,"95618, 95617, 95616",hourly,43.2,36.2,0,-47,0,,0,76,2.4,48.5,0,7.2,222,2.4
2020-12-05,340,2400,6,english,"95618, 95617, 95616",hourly,41.1,35.6,0,-46,0,,0,81,2.3,48.3,0,7.1,221,2.3
2020-12-06,341,0100,6,english,"95618, 95617, 95616",hourly,40.4,36.7,0,-68,0,,0,86,2.6,48,0,7.4,218,2.6
2020-12-06,341,0200,6,english,"95618, 95617, 95616",hourly,40.2,36.6,0,-68,0,,0,87,2.9,47.8,0,7.3,215,2.9
2020-12-06,341,0300,6,english,"95618, 95617, 95616",hourly,39.9,36.3,0,-68,0,,0,87,3.1,47.7,0,7.3,211,3.1
2020-12-06,341,0400,6,english,"95618, 95617, 95616",hourly,39.2,35.5,0,-68,0,,0,87,2.8,47.5,0,7,212,2.8
2020-12-06,341,0500,6,english,"95618, 95617, 95616",hourly,38.8,34.8,0,-69,0,,0,85,4,47.4,0,6.8,215,4
2020-12-06,341,0600,6,english,"95618, 95617, 95616",hourly,39.9,35.3,0,-69,0,,0,83,5.3,47.3,0,7,221,5.3
2020-12-06,341,0700,6,english,"95618, 95617, 95616",hourly,40.6,35.5,0,-69,0,,0,82,4.7,47.2,0,7,225,4.7
2020-12-06,341,0800,6,english,"95618, 95617, 95616",hourly,41.7,35,0,-31,0,,0,77,4.9,47.2,62,6.9,225,4.9
2020-12-06,341,0900,6,english,"95618, 95617, 95616",hourly,45.3,36.3,0,92,0,,0,70,4.2,47.2,304,7.3,222,4.2
2020-12-06,341,1000,6,english,"95618, 95617, 95616",hourly,53.1,37.3,0.01,257,0.01,,0,55,7.2,47.4,583,7.5,240,7.3
2020-12-06,341,1100,6,english,"95618, 95617, 95616",hourly,58.3,36.5,0.01,413,0.01,,0,44,10.4,47.8,838,7.3,258,10.5
2020-12-06,341,1200,6,english,"95618, 95617, 95616",hourly,60.3,36.2,0.01,409,0.01,,0,41,12.1,48.3,805,7.2,266,12.3
2020-12-06,341,1300,6,english,"95618, 95617, 95616",hourly,61.7,35.6,0.01,380,0.01,,0,38,13.6,48.7,757,7.1,276,13.9
2020-12-06,341,1400,6,english,"95618, 95617, 95616",hourly,63.6,35.4,0.01,366,0.01,,0,35,12.3,49,754,7,273,12.5
2020-12-06,341,1500,6,english,"95618, 95617, 95616",hourly,65.1,33.2,0.01,273,0.01,,0,30,12.4,49.3,643,6.4,270,12.6
2020-12-06,341,1600,6,english,"95618, 95617, 95616",hourly,64.6,32.6,0.01,84,0.01,,0,30,10,49.5,308,6.3,271,10.7
2020-12-06,341,1700,6,english,"95618, 95617, 95616",hourly,61.8,33.1,0,-56,0,,0,34,4.9,49.6,49,6.4,255,4.9
2020-12-06,341,1800,6,english,"95618, 95617, 95616",hourly,53.7,32.9,0,-82,0,,0,45,1.3,49.5,0,6.3,254,1.3
2020-12-06,341,1900,6,english,"95618, 95617, 95616",hourly,50.4,31.1,0,-82,0,,0,47,2.2,49.2,0,5.9,254,2.2
2020-12-06,341,2000,6,english,"95618, 95617, 95616",hourly,54.3,28.7,0,-86,0,,0,37,3.9,48.9,0,5.3,254,3.9
2020-12-06,341,2100,6,english,"95618, 95617, 95616",hourly,56.7,29.8,0,-87,0,,0,36,8,48.8,0,5.6,266,8.2
2020-12-06,341,2200,6,english,"95618, 95617, 95616",hourly,59.6,31.5,0.01,-87,0,,0,34,15.4,48.7,0,6,274,15.6
2020-12-06,341,2300,6,english,"95618, 95617, 95616",hourly,58.6,32.6,0.01,-85,0,,0,37,16.1,48.8,0,6.3,272,16.3
2020-12-06,341,2400,6,english,"95618, 95617, 95616",hourly,58.1,32.6,0.01,-85,0,,0,38,17.1,48.8,0,6.3,272,17.3
2020-12-07,342,0100,6,english,"95618, 95617, 95616",hourly,57.5,32.2,0.01,-88,0,,0,38,17.1,48.8,0,6.2,271,17.3
2020-12-07,342,0200,6,english,"95618, 95617, 95616",hourly,56.6,32.8,0,-87,0,,0,40,15.8,48.8,0,6.3,271,16
2020-12-07,342,0300,6,english,"95618, 95617, 95616",hourly,55.6,33.1,0,-86,0,,0,42,16.7,48.8,0,6.4,276,16.9
2020-12-07,342,0400,6,english,"95618, 95617, 95616",hourly,55.2,32.8,0,-86,0,,0,42,16.9,48.7,0,6.3,274,17
2020-12-07,342,0500,6,english,"95618, 95617, 95616",hourly,54.9,32.5,0,-87,0,,0,42,17.1,48.7,0,6.2,275,17.3
2020-12-07,342,0600,6,english,"95618, 95617, 95616",hourly,54.1,32.8,0,-86,0,,0,44,16.4,48.6,0,6.3,271,16.6
2020-12-07,342,0700,6,english,"95618, 95617, 95616",hourly,53.7,32.8,0,-85,0,,0,45,15.1,48.5,0,6.3,276,15.5
2020-12-07,342,0800,6,english,"95618, 95617, 95616",hourly,54.2,31.8,0.01,-38,0,,0,42,15.6,48.3,78,6.1,272,15.8
2020-12-07,342,0900,6,english,"95618, 95617, 95616",hourly,56.3,31.5,0.01,95,0.01,,0,39,16.7,48.3,328,6,272,17
2020-12-07,342,1000,6,english,"95618, 95617, 95616",hourly,59.9,31.3,0.01,273,0.01,,0,34,16,48.4,636,5.9,273,16.2
2020-12-07,342,1100,6,english,"95618, 95617, 95616",hourly,63.7,31.1,0.02,409,0.02,,0,29,14.3,48.7,847,5.9,270,14.6
2020-12-07,342,1200,6,english,"95618, 95617, 95616",hourly,66.2,30.6,0.02,479,0.02,,0,26,16,49.1,953,5.8,275,16.2
2020-12-07,342,1300,6,english,"95618, 95617, 95616",hourly,68.4,30.4,0.02,473,0.02,,0,24,15.1,49.5,943,5.7,270,15.4
2020-12-07,342,1400,6,english,"95618, 95617, 95616",hourly,70.5,30.3,0.02,392,0.02,,0,22,13.1,49.8,820,5.7,267,13.3
2020-12-07,342,1500,6,english,"95618, 95617, 95616",hourly,71.6,30.2,0.01,249,0.02,,0,22,12.2,50.2,596,5.7,264,12.4
2020-12-07,342,1600,6,english,"95618, 95617, 95616",hourly,71.2,29,0.01,82,0.01,,0,21,12.8,50.4,313,5.4,266,12.9
2020-12-07,342,1700,6,english,"95618, 95617, 95616",hourly,69.1,28,0.01,-57,0.01,,0,21,9.5,50.5,66,5.2,253,9.6
2020-12-07,342,1800,6,english,"95618, 95617, 95616",hourly,66.1,27.7,0,-96,0,,0,23,8.6,50.4,0,5.1,249,8.6
2020-12-07,342,1900,6,english,"95618, 95617, 95616",hourly,64.4,27,0,-96,0,,0,24,9.3,50.3,0,5,252,9.3
2020-12-07,342,2000,6,english,"95618, 95617, 95616",hourly,64.5,26.6,0,-97,0,,0,24,9.5,50.2,0,4.9,252,9.5
2020-12-07,342,2100,6,english,"95618, 95617, 95616",hourly,63.1,25.9,0,-96,0,,0,24,9.2,50.1,0,4.8,252,9.2
2020-12-07,342,2200,6,english,"95618, 95617, 95616",hourly,62.3,26.2,0,-95,0,,0,25,8.8,50,0,4.8,251,8.9
2020-12-07,342,2300,6,english,"95618, 95617, 95616",hourly,61.6,26.8,0,-94,0,,0,26,9.3,50,0,4.9,252,9.3
2020-12-07,342,2400,6,english,"95618, 95617, 95616",hourly,60.5,27.1,0,-93,0,,0,28,9.8,49.9,0,5,254,9.8
2020-12-08,343,0100,6,english,"95618, 95617, 95616",hourly,60.4,25.8,0,-101,0,,0,26,8.7,49.8,0,4.7,250,8.7
2020-12-08,343,0200,6,english,"95618, 95617, 95616",hourly,60.1,25.3,0,-101,0,,0,26,8.7,49.7,0,4.6,251,8.8
2020-12-08,343,0300,6,english,"95618, 95617, 95616",hourly,59,24.9,0,-101,0,,0,27,6.6,49.6,0,4.6,246,6.6
2020-12-08,343,0400,6,english,"95618, 95617, 95616",hourly,54.1,25.6,0,-97,0,,0,33,2.6,49.5,0,4.7,243,2.6
2020-12-08,343,0500,6,english,"95618, 95617, 95616",hourly,48.9,28.1,0,-91,0,,0,44,4,49.3,0,5.2,243,4
2020-12-08,343,0600,6,english,"95618, 95617, 95616",hourly,48.5,28.6,0,-90,0,,0,46,4.3,49,0,5.3,243,4.3
2020-12-08,343,0700,6,english,"95618, 95617, 95616",hourly,46.2,29.1,0,-88,0,,0,51,4.2,48.8,0,5.4,243,4.2
2020-12-08,343,0800,6,english,"95618, 95617, 95616",hourly,43.7,31.1,0,-20,0,,0,61,2.5,48.6,104,5.9,243,2.5
2020-12-08,343,0900,6,english,"95618, 95617, 95616",hourly,46,33.9,0,102,0,,0,62,3.5,48.4,337,6.6,242,3.5
2020-12-08,343,1000,6,english,"95618, 95617, 95616",hourly,49.4,34.8,0.01,285,0.01,,0,57,3.3,48.5,652,6.8,239,3.3
2020-12-08,343,1100,6,english,"95618, 95617, 95616",hourly,53.8,34.7,0.01,423,0.01,,0,48,3.6,48.9,866,6.8,227,3.6
2020-12-08,343,1200,6,english,"95618, 95617, 95616",hourly,57.8,34.9,0.01,493,0.01,,0,42,4.7,49.5,969,6.9,218,4.8
2020-12-08,343,1300,6,english,"95618, 95617, 95616",hourly,60.8,34.3,0.01,485,0.01,,0,37,3.6,50.2,956,6.7,205,3.6
2020-12-08,343,1400,6,english,"95618, 95617, 95616",hourly,63.8,33.5,0.01,401,0.01,,0,32,2.7,50.9,831,6.5,206,2.7
2020-12-08,343,1500,6,english,"95618, 95617, 95616",hourly,65.6,31.9,0.01,255,0.01,,0,28,3.3,51.4,604,6.1,206,3.3
2020-12-08,343,1600,6,english,"95618, 95617, 95616",hourly,64.6,32.6,0,86,0.01,,0,30,3.9,51.7,316,6.3,210,3.9
2020-12-08,343,1700,6,english,"95618, 95617, 95616",hourly,61.2,32.6,0,-52,0,,0,34,2,51.6,60,6.3,210,2
2020-12-08,343,1800,6,english,"95618, 95617, 95616",hourly,54.1,32.1,0,-86,0,,0,43,1.1,51.2,0,6.1,210,1.1
2020-12-08,343,1900,6,english,"95618, 95617, 95616",hourly,50.1,32.4,0,-83,0,,0,51,1.2,50.7,0,6.2,210,1.2
2020-12-08,343,2000,6,english,"95618, 95617, 95616",hourly,45.9,30.5,0,-83,0,,0,54,2.1,50.3,0,5.7,210,2.1
2020-12-08,343,2100,6,english,"95618, 95617, 95616",hourly,43.6,31.6,0,-80,0,,0,62,1.2,49.9,0,6,210,1.2
2020-12-08,343,2200,6,english,"95618, 95617, 95616",hourly,42.3,31.8,0,-79,0,,0,66,1,49.5,0,6.1,210,1
2020-12-08,343,2300,6,english,"95618, 95617, 95616",hourly,41,30.7,0,-80,0,,0,67,2.5,49.2,0,5.8,210,2.5
2020-12-08,343,2400,6,english,"95618, 95617, 95616",hourly,39.4,28.9,0,-80,0,,0,66,2,48.9,0,5.4,210,2
2020-12-09,344,0100,6,english,"95618, 95617, 95616",hourly,39.3,29.9,0,-132,0,,0,69,2.5,48.7,0,5.6,211,2.5
2020-12-09,344,0200,6,english,"95618, 95617, 95616",hourly,40,29.2,0,-134,0,,0,65,2.1,48.5,0,5.5,211,2.1
2020-12-09,344,0300,6,english,"95618, 95617, 95616",hourly,39.6,28.2,0,-135,0,,0,63,2.6,48.5,0,5.2,211,2.6
2020-12-09,344,0400,6,english,"95618, 95617, 95616",hourly,40.1,30.7,0,-132,0,,0,69,2.5,48.4,0,5.8,211,2.5
2020-12-09,344,0500,6,english,"95618, 95617, 95616",hourly,38.7,30,0,-132,0,,0,71,2.6,48.2,0,5.6,211,2.6
2020-12-09,344,0600,6,english,"95618, 95617, 95616",hourly,37.1,32.5,0,-127,0,,0.02,83,2.4,48,0,6.2,206,2.4
2020-12-09,344,0700,6,english,"95618, 95617, 95616",hourly,36.5,32.1,0,-127,0,,0.02,84,3.2,47.5,0,6.1,191,3.2
2020-12-09,344,0800,6,english,"95618, 95617, 95616",hourly,37.7,30.8,0,-73,0,,0,76,4.3,47.2,90,5.8,190,4.3
2020-12-09,344,0900,6,english,"95618, 95617, 95616",hourly,45.2,33.5,0,109,0,,0,63,7.4,47,421,6.5,235,8
2020-12-09,344,1000,6,english,"95618, 95617, 95616",hourly,50.8,34,0.01,291,0.01,,0,52,11.1,47.2,708,6.6,263,11.2
2020-12-09,344,1100,6,english,"95618, 95617, 95616",hourly,55.5,34.1,0.01,421,0.01,,0,44,11.2,47.5,924,6.6,265,11.4
2020-12-09,344,1200,6,english,"95618, 95617, 95616",hourly,58.4,34.6,0.01,479,0.01,,0,41,10,48,941,6.8,256,10
2020-12-09,344,1300,6,english,"95618, 95617, 95616",hourly,62,34.7,0.01,471,0.01,,0,36,9.6,48.5,927,6.8,256,9.7
2020-12-09,344,1400,6,english,"95618, 95617, 95616",hourly,64.8,33.2,0.01,379,0.01,,0,31,10.7,49,786,6.4,264,10.9
2020-12-09,344,1500,6,english,"95618, 95617, 95616",hourly,64.9,32.2,0.01,134,0.01,,0,29,8.1,49.3,369,6.2,255,8.7
2020-12-09,344,1600,6,english,"95618, 95617, 95616",hourly,65,31.5,0.01,53,0.01,,0,28,7.4,49.5,233,6,249,7.4
2020-12-09,344,1700,6,english,"95618, 95617, 95616",hourly,62.3,30.5,0,-45,0,,0,30,4.1,49.6,34,5.7,247,4.1
2020-12-09,344,1800,6,english,"95618, 95617, 95616",hourly,59.5,30.4,0,-68,0,,0,33,2.2,49.6,0,5.7,247,2.2
2020-12-09,344,1900,6,english,"95618, 95617, 95616",hourly,54,29.4,0,-66,0,,0,39,2.2,49.5,0,5.5,247,2.2
2020-12-09,344,2000,6,english,"95618, 95617, 95616",hourly,53.2,31.4,0,-65,0,,0,43,3.3,49.3,0,6,247,3.3
2020-12-09,344,2100,6,english,"95618, 95617, 95616",hourly,54.9,33.6,0,-64,0,,0,44,5.3,49.1,0,6.5,247,5.3
2020-12-09,344,2200,6,english,"95618, 95617, 95616",hourly,55.8,35,0,-63,0,,0,45,5.4,49,0,6.9,247,5.4
2020-12-09,344,2300,6,english,"95618, 95617, 95616",hourly,55.9,33.5,0,-65,0,,0,43,6.2,49,0,6.5,247,6.2
2020-12-09,344,2400,6,english,"95618, 95617, 95616",hourly,56.1,31.7,0,-66,0,,0,39,6,48.9,0,6,247,6
